adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
ANTIGUA AND BARBUDA,NA,NA,ANTIGUA AND BARBUDA,ATG,11,ATG,NA,2023-11-05,2023-11-11,2023,1,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-45 (Imputed),PAHO
ANTIGUA AND BARBUDA,NA,NA,ANTIGUA AND BARBUDA,ATG,11,ATG,NA,2023-11-12,2023-11-18,2023,5,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-46 (Imputed),PAHO
ANTIGUA AND BARBUDA,NA,NA,ANTIGUA AND BARBUDA,ATG,11,ATG,NA,2023-10-08,2023-10-14,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-41 (Zero filling),PAHO
ANTIGUA AND BARBUDA,NA,NA,ANTIGUA AND BARBUDA,ATG,11,ATG,NA,2023-10-15,2023-10-21,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-42 (Zero filling),PAHO
ANTIGUA AND BARBUDA,NA,NA,ANTIGUA AND BARBUDA,ATG,11,ATG,NA,2023-12-03,2023-12-09,2023,26,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-49 (Imputed),PAHO
ANTIGUA AND BARBUDA,NA,NA,ANTIGUA AND BARBUDA,ATG,11,ATG,NA,2023-12-10,2023-12-16,2023,37,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-50 (Imputed),PAHO
ANTIGUA AND BARBUDA,NA,NA,ANTIGUA AND BARBUDA,ATG,11,ATG,NA,2023-10-22,2023-10-28,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-43 (Zero filling),PAHO
ANTIGUA AND BARBUDA,NA,NA,ANTIGUA AND BARBUDA,ATG,11,ATG,NA,2023-10-01,2023-10-07,2023,3,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-40,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-01-20,2019-01-26,2019,39,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-04,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-01-27,2019-02-02,2019,79,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-05,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-02-03,2019-02-09,2019,139,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-06,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-02-10,2019-02-16,2019,85,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-07,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-02-17,2019-02-23,2019,85,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-08,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-02-24,2019-03-02,2019,83,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-09,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-03-03,2019-03-09,2019,131,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-10,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-03-10,2019-03-16,2019,186,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-11,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-03-17,2019-03-23,2019,173,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-12,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-03-24,2019-03-30,2019,168,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-13,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-03-31,2019-04-06,2019,218,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-14,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-04-07,2019-04-13,2019,231,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-15,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-04-14,2019-04-20,2019,192,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-16,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-04-21,2019-04-27,2019,227,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-17,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-04-28,2019-05-04,2019,201,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-18,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-05-05,2019-05-11,2019,300,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-19,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-05-12,2019-05-18,2019,281,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-20,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-05-19,2019-05-25,2019,149,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-21,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-05-26,2019-06-01,2019,55,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-22,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-06-02,2019-06-08,2019,37,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-23,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-06-09,2019-06-15,2019,20,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-24,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-06-16,2019-06-22,2019,13,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-25,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-06-23,2019-06-29,2019,5,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-26,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-06-30,2019-07-06,2019,5,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-27,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-07-07,2019-07-13,2019,4,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-28,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-07-14,2019-07-20,2019,3,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-29,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-07-21,2019-07-27,2019,3,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-30,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-08-25,2019-08-31,2019,3,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-35,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-09-01,2019-09-07,2019,1,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-36,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-09-08,2019-09-14,2019,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-37,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-09-15,2019-09-21,2019,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-38,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-09-22,2019-09-28,2019,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-39,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-09-29,2019-10-05,2019,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-40,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-10-06,2019-10-12,2019,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-41,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-10-13,2019-10-19,2019,8,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-42,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-10-20,2019-10-26,2019,2,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-43,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-10-27,2019-11-02,2019,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-44,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-11-03,2019-11-09,2019,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-45,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-11-10,2019-11-16,2019,1,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-46,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-11-17,2019-11-23,2019,11,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-47,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-11-24,2019-11-30,2019,13,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-48,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-07-28,2019-08-03,2019,2,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-31,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-08-04,2019-08-10,2019,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-32,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-08-11,2019-08-17,2019,1,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-33,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-08-18,2019-08-24,2019,3,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-34,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-12-30,2019-01-05,2018,5,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-01,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-01-06,2019-01-12,2019,19,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-02,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-01-13,2019-01-19,2019,28,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-03,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-04-08,2018-04-14,2018,137,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-15 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-04-15,2018-04-21,2018,163,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-16,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-04-22,2018-04-28,2018,165,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-17,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-04-29,2018-05-05,2018,219,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-18 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-05-06,2018-05-12,2018,249,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-19 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-12-01,2019-12-07,2019,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-49,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-12-08,2019-12-14,2019,2,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-50,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-12-15,2019-12-21,2019,2,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-51,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-12-22,2019-12-28,2019,7,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-52,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2019-12-29,2020-01-04,2019,68,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-01,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2020-01-01,2020-12-31,2020,59358,Total,Admin0,Year,WHOPAHO-ALL-19802024-Y03-00,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2021-01-01,2021-12-31,2021,3972,Total,Admin0,Year,WHOPAHO-ALL-19802024-Y03-00,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2022-01-01,2022-12-31,2022,841,Total,Admin0,Year,WHOPAHO-ALL-19802024-Y03-01,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-01-01,2023-01-07,2023,13,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-01 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-01-08,2023-01-14,2023,7,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-02 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-01-15,2023-01-21,2023,2,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-03 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-01-22,2023-01-28,2023,1,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-04,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-01-29,2023-02-04,2023,13,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-05,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-02-05,2023-02-11,2023,284,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-06 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-02-12,2023-02-18,2023,602,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-07 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-02-19,2023-02-25,2023,665,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-08,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-02-26,2023-03-04,2023,663,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-09,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-03-05,2023-03-11,2023,1742,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-10,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-03-12,2023-03-18,2023,4512,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-11,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-03-19,2023-03-25,2023,5720,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-12,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-03-26,2023-04-01,2023,11193,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-13,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2017-12-31,2018-01-06,2017,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-01,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-01-07,2018-01-13,2018,2,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-02,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-01-14,2018-01-20,2018,2,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-03,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-01-21,2018-01-27,2018,5,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-04,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-01-28,2018-02-03,2018,10,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-05,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-02-04,2018-02-10,2018,4,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-06,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-02-11,2018-02-17,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-07,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-02-18,2018-02-24,2018,3,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-08,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-02-25,2018-03-03,2018,8,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-09,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-03-04,2018-03-10,2018,20,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-10,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-03-11,2018-03-17,2018,29,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-11,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-03-18,2018-03-24,2018,42,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-12,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-03-25,2018-03-31,2018,36,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-13,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-04-01,2018-04-07,2018,75,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-14,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-06-25,2023-07-01,2023,1447,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-26,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-07-02,2023-07-08,2023,1132,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-27 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-07-09,2023-07-15,2023,871,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-28,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-07-16,2023-07-22,2023,622,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-29,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-07-23,2023-07-29,2023,410,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-30,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-05-13,2018-05-19,2018,230,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-20 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-05-20,2018-05-26,2018,161,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-21,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-05-27,2018-06-02,2018,73,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-22,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-06-03,2018-06-09,2018,65,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-23 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-06-10,2018-06-16,2018,54,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-24,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-06-17,2018-06-23,2018,20,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-25 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-06-24,2018-06-30,2018,8,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-26,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-07-01,2018-07-07,2018,16,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-27,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-07-08,2018-07-14,2018,1,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-28 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-07-15,2018-07-21,2018,1,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-29 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-07-22,2018-07-28,2018,1,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-30 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-07-29,2018-08-04,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-31 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-08-05,2018-08-11,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-32 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-08-12,2018-08-18,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-33 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-08-19,2018-08-25,2018,1,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-34,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-08-26,2018-09-01,2018,1,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-35,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-09-02,2018-09-08,2018,2,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-36,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-09-09,2018-09-15,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-37,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-09-16,2018-09-22,2018,2,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-38,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-09-23,2018-09-29,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-39,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-09-30,2018-10-06,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-40,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-10-07,2018-10-13,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-41,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-11-11,2018-11-17,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-46 (Zero filling),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-11-18,2018-11-24,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-47 (Zero filling),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-11-25,2018-12-01,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-48,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-12-02,2018-12-08,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-49,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-12-09,2018-12-15,2018,0,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-50,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-12-16,2018-12-22,2018,1,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-51,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2018-12-23,2018-12-29,2018,20,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-52,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-06-11,2023-06-17,2023,2571,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-24,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-06-18,2023-06-24,2023,1962,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-25,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-09-24,2023-09-30,2023,300,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-39,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-10-01,2023-10-07,2023,186,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-40,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-10-08,2023-10-14,2023,76,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-41,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-10-15,2023-10-21,2023,188,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-42,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-10-22,2023-10-28,2023,60,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-43 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-07-30,2023-08-05,2023,234,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-31,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-08-06,2023-08-12,2023,66,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-32,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-08-13,2023-08-19,2023,11,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-33 (Imputed),PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-08-20,2023-08-26,2023,51,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-34,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-08-27,2023-09-02,2023,42,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-35,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-09-03,2023-09-09,2023,13,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-36,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-09-10,2023-09-16,2023,1066,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-37,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-09-17,2023-09-23,2023,0,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-38,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-12-24,2023-12-30,2023,18747,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-52,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-12-31,2024-01-06,2023,5149,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-01,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-04-02,2023-04-08,2023,12497,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-14,PAHO
ARGENTINA,NA,NA,ARGENTINA,ARG,12,ARG,NA,2023-04-09,2023-04-15,2023,13728,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-15,PAHO
